"No.","Time","Source","Destination","Protocol","Length","Info"
"5317","61.999597","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","QUIC","93","Protected Payload (KP0), DCID=f45a322ac13d0a82"
"5318","62.012146","2404:6800:4002:820::2001","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","443  >  55875 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=256"
"5319","62.117923","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Dup ACK 5258#3] 80  >  55792 [ACK] Seq=2807 Ack=1715 Win=69888 Len=0 SLE=1287 SRE=1715"
"5320","62.117923","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","74","80  >  55810 [ACK] Seq=702 Ack=857 Win=67840 Len=0"
"5321","62.117972","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","OCSP","502","[TCP Fast Retransmission] Request"
"5322","62.119264","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","86","[TCP Retransmission] [TCP Port numbers reused] 55886  >  80 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"5323","62.127180","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","74","80  >  55773 [ACK] Seq=4911 Ack=3429 Win=294 Len=0"
"5324","62.144727","13.69.116.104","192.168.144.139","TCP","74","443  >  55837 [ACK] Seq=4557 Ack=36296 Win=525056 Len=0 SLE=65066 SRE=69176 SLE=41776 SRE=59586"
"5325","62.144765","192.168.144.139","13.69.116.104","TCP","1424","55837  >  443 [ACK] Seq=71916 Ack=4557 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"5326","62.144765","192.168.144.139","13.69.116.104","TCP","1424","55837  >  443 [ACK] Seq=73286 Ack=4557 Win=131328 Len=1370 [TCP segment of a reassembled PDU]"
"5327","62.146964","20.189.173.7","192.168.144.139","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"5328","62.148074","192.168.144.139","20.189.173.7","TLSv1.2","870","Application Data"
"5329","62.165516","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","80  >  55886 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=256"
"5330","62.165644","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","74","55886  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"5331","62.183885","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","OCSP","775","Response"
"5332","62.185100","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:822::2001","TLSv1.3","138","Change Cipher Spec, Application Data"
"5333","62.185749","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:822::2001","TLSv1.3","261","Application Data"
"5334","62.186455","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:822::2001","TLSv1.3","223","Application Data"
"5335","62.194942","2404:6800:4009:80a::2003","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","OCSP","775","Response"
"5336","62.195954","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:822::2001","TLSv1.3","138","Change Cipher Spec, Application Data"
"5337","62.196556","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:822::2001","TLSv1.3","261","Application Data"
"5338","62.197687","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:822::2001","TLSv1.3","198","Application Data"
"5339","62.228582","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","74","55810  >  80 [ACK] Seq=857 Ack=1403 Win=131328 Len=0"
"5340","62.243698","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","74","55773  >  80 [ACK] Seq=3429 Ack=5612 Win=511 Len=0"
"5341","62.280696","172.217.160.182","192.168.144.139","TCP","66","443  >  55851 [ACK] Seq=122380 Ack=2199 Win=73728 Len=0 SLE=2160 SRE=2199"
"5342","62.280696","172.217.160.182","192.168.144.139","TLSv1.3","133","Application Data"
"5343","62.280696","172.217.160.182","192.168.144.139","TLSv1.3","170","Application Data"
"5344","62.280757","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2199 Ack=122575 Win=131072 Len=0"
"5345","62.281027","192.168.144.139","172.217.160.182","TLSv1.3","93","Application Data"
"5346","62.287492","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5347","62.287492","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5348","62.287492","13.107.253.58","192.168.144.139","TCP","54","443  >  55856 [ACK] Seq=4561 Ack=695 Win=4193536 Len=0"
"5349","62.287492","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5350","62.287492","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5351","62.287569","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=127975 Win=131328 Len=0"
"5352","62.287826","13.107.253.58","192.168.144.139","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"5353","62.289577","192.168.144.139","13.107.253.58","TLSv1.2","489","Application Data"
"5354","62.293120","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5355","62.293120","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5356","62.293120","2404:6800:4002:820::2001","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Retransmission] 443  >  55874 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=256"
"5357","62.293182","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=130675 Win=131328 Len=0"
"5358","62.307731","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5359","62.319161","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5360","62.319161","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5361","62.319260","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=134725 Win=131328 Len=0"
"5362","62.320483","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5363","62.320587","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=136075 Win=130048 Len=0"
"5364","62.321185","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5365","62.321273","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=137425 Win=131328 Len=0"
"5366","62.321376","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5367","62.321415","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=138775 Win=130048 Len=0"
"5368","62.321491","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5369","62.321542","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=140125 Win=131328 Len=0"
"5370","62.322213","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5371","62.322291","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=141475 Win=130048 Len=0"
"5372","62.326362","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5373","62.326430","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=142825 Win=131328 Len=0"
"5374","62.333113","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5375","62.333113","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5376","62.333113","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5377","62.333248","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=146875 Win=131328 Len=0"
"5378","62.335738","2404:6800:4002:820::2001","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","TCP","86","[TCP Retransmission] 443  >  55875 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1370 SACK_PERM WS=256"
"5379","62.341555","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5380","62.341555","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5381","62.341678","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=149575 Win=131328 Len=0"
"5382","62.349374","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5383","62.350934","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5384","62.351032","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=152275 Win=131328 Len=0"
"5385","62.358771","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5386","62.360530","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5387","62.360647","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=154975 Win=131328 Len=0"
"5388","62.366026","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5389","62.366864","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4009:80a::2003","TCP","86","[TCP Retransmission] [TCP Port numbers reused] 55887  >  80 [SYN] Seq=0 Win=64952 Len=0 MSS=1412 WS=256 SACK_PERM"
"5390","62.377434","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5391","62.377434","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5392","62.377536","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=159025 Win=131328 Len=0"
"5393","62.383852","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5394","62.383946","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=160375 Win=130048 Len=0"
"5395","62.389231","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5396","62.389316","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=161725 Win=131328 Len=0"
"5397","62.389537","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5398","62.389598","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=163075 Win=130048 Len=0"
"5399","62.394868","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5400","62.394940","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=164425 Win=131328 Len=0"
"5401","62.395797","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5402","62.395876","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=165775 Win=130048 Len=0"
"5403","62.404504","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5404","62.404604","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=167125 Win=131328 Len=0"
"5405","62.417568","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5406","62.417568","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5407","62.417667","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=169825 Win=131328 Len=0"
"5408","62.431426","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5409","62.431426","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5410","62.431426","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5411","62.431504","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=173875 Win=131328 Len=0"
"5412","62.431841","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5413","62.431841","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5414","62.431903","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=176575 Win=131328 Len=0"
"5415","62.432104","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5416","62.446100","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5417","62.446169","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=179275 Win=131328 Len=0"
"5418","62.446257","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5419","62.453499","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5420","62.453499","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5421","62.453499","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5422","62.453499","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data, Application Data, Application Data"
"5423","62.453597","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=186025 Win=131328 Len=0"
"5424","62.475009","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5425","62.475061","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=187375 Win=130048 Len=0"
"5426","62.480625","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2600:1901:0:38d7::","TCP","75","[TCP Keep-Alive] 55739  >  80 [ACK] Seq=303 Ack=299 Win=511 Len=1"
"5427","62.481400","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5428","62.481446","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=188725 Win=131328 Len=0"
"5429","62.481658","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5430","62.481694","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=190075 Win=262912 Len=0"
"5431","62.506297","2404:6800:4002:81a::200e","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","QUIC","91","Protected Payload (KP0), DCID=533f3d"
"5432","62.506543","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2404:6800:4002:81a::200e","QUIC","909","Protected Payload (KP0), DCID=f45a322ac13d0a82"
"5433","62.515447","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5434","62.515741","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5435","62.515780","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=192775 Win=262912 Len=0"
"5436","62.540283","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5437","62.546079","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5438","62.546162","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=195475 Win=262912 Len=0"
"5439","62.546239","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5440","62.560302","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5441","62.560391","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=198175 Win=262912 Len=0"
"5442","62.562116","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5443","62.562956","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5444","62.562956","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5445","62.563024","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=202225 Win=262912 Len=0"
"5446","62.571795","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5447","62.571795","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5448","62.571795","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5449","62.572035","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=206275 Win=262912 Len=0"
"5450","62.595516","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5451","62.602260","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5452","62.602260","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5453","62.602355","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=210325 Win=262912 Len=0"
"5454","62.604046","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5455","62.604103","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=211675 Win=261632 Len=0"
"5456","62.606999","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5457","62.606999","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5458","62.607053","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=214375 Win=262912 Len=0"
"5459","62.607320","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5460","62.613831","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5461","62.613831","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5462","62.613831","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data, Application Data"
"5463","62.613911","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=219775 Win=262912 Len=0"
"5464","62.632957","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5465","62.639759","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5466","62.639759","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5467","62.639846","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=223825 Win=262912 Len=0"
"5468","62.639965","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5469","62.640004","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=225175 Win=261632 Len=0"
"5470","62.640194","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5471","62.640238","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=226525 Win=262912 Len=0"
"5472","62.658096","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5473","62.658096","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5474","62.658136","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=229225 Win=262912 Len=0"
"5475","62.665190","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5476","62.665239","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=230575 Win=261632 Len=0"
"5477","62.665792","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5478","62.665815","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=231925 Win=262912 Len=0"
"5479","62.665854","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5480","62.665891","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=233275 Win=261632 Len=0"
"5481","62.665908","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5482","62.665916","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=234625 Win=262912 Len=0"
"5483","62.665928","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5484","62.665949","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=235975 Win=261632 Len=0"
"5485","62.665964","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5486","62.665971","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=237325 Win=262912 Len=0"
"5487","62.699720","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5488","62.699764","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=238675 Win=261632 Len=0"
"5489","62.700836","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5490","62.700836","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5491","62.700836","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5492","62.700892","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=242725 Win=262912 Len=0"
"5493","62.701051","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5494","62.701106","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=244075 Win=261632 Len=0"
"5495","62.701383","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5496","62.701429","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=245425 Win=262912 Len=0"
"5497","62.707768","192.168.144.139","142.250.194.161","TCP","571","[TCP Retransmission] 55882  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=517"
"5498","62.718866","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5499","62.718866","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5500","62.718919","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=248125 Win=262912 Len=0"
"5501","62.719298","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5502","62.719298","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5503","62.719354","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=250825 Win=262912 Len=0"
"5504","62.724092","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5505","62.724092","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5506","62.724158","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=253525 Win=262912 Len=0"
"5507","62.724480","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5508","62.724522","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=254875 Win=261632 Len=0"
"5509","62.737986","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5510","62.738016","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2600:1901:0:e988::","TLSv1.2","270","Application Data"
"5511","62.738055","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=256225 Win=526080 Len=0"
"5512","62.744146","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5513","62.744146","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5514","62.744241","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=258925 Win=526080 Len=0"
"5515","62.760172","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5516","62.760265","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=260275 Win=524544 Len=0"
"5517","62.767351","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5518","62.767351","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5519","62.767455","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=262975 Win=526080 Len=0"
"5520","62.772270","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data, Application Data"
"5521","62.779237","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5522","62.779237","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5523","62.779337","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=267025 Win=526080 Len=0"
"5524","62.788617","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5525","62.788731","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=268375 Win=791808 Len=0"
"5526","62.802148","2409:4089:2d0a:d410:19ac:9552:3acb:fb4b","2600:1901:0:e988::","TCP","505","[TCP Retransmission] 55750  >  443 [PSH, ACK] Seq=3467 Ack=18118 Win=513 Len=431"
"5527","62.802416","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5528","62.802416","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5529","62.802534","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=271075 Win=791808 Len=0"
"5530","62.816626","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5531","62.816992","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5532","62.817065","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=273775 Win=791808 Len=0"
"5533","62.817373","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5534","62.820765","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5535","62.820765","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5536","62.820899","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=277825 Win=791808 Len=0"
"5537","62.821027","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5538","62.821066","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=279175 Win=790272 Len=0"
"5539","62.821417","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5540","62.821479","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=280525 Win=791808 Len=0"
"5541","62.840092","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5542","62.840183","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=281875 Win=790272 Len=0"
"5543","62.848596","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5544","62.848596","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5545","62.848705","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=284575 Win=791808 Len=0"
"5546","62.848929","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5547","62.849290","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5548","62.849405","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=287275 Win=791808 Len=0"
"5549","62.862451","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5550","62.864304","192.168.144.139","34.107.221.82","TCP","55","[TCP Keep-Alive] 55742  >  80 [ACK] Seq=306 Ack=217 Win=512 Len=1"
"5551","62.873938","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5552","62.874035","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=289975 Win=791808 Len=0"
"5553","62.874268","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5554","62.899254","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5555","62.899345","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=292675 Win=791808 Len=0"
"5556","62.904889","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
"5557","62.905001","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data, Application Data"
"5558","62.905032","192.168.144.139","172.217.160.182","TCP","54","55851  >  443 [ACK] Seq=2238 Ack=295375 Win=791808 Len=0"
"5559","62.907564","172.217.160.182","192.168.144.139","TLSv1.3","1404","Application Data"
