No.,Time,Source,Destination,Protocol,Length,Info
3208,35.06033158,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1157270 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3209,35.0603992,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1160190 Win=65535 Len=0
3210,35.06088324,142.250.194.110,142.250.192.46,TLSv1.3,2974,Application Data
3211,35.06095049,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1163110 Win=65535 Len=0
3212,35.06146671,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1163110 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3213,35.06147682,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1166030 Win=65535 Len=0
3214,35.06200576,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1166030 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3215,35.06201444,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1168950 Win=65535 Len=0
3216,35.0628244,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1168950 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3217,35.06283473,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1171870 Win=65535 Len=0
3218,35.06343223,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1171870 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3219,35.06344232,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1174790 Win=65535 Len=0
3220,35.06394512,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1174790 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3221,35.06395499,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1177710 Win=65535 Len=0
3222,35.06448413,142.250.194.110,142.250.192.46,TLSv1.3,2974,"Application Data, Application Data"
3223,35.06449258,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1180630 Win=65535 Len=0
3224,35.06471702,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1180630 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3225,35.06495262,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1182090 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3226,35.06496006,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1183550 Win=65535 Len=0
3227,35.06523677,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1183550 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3228,35.06530598,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1186470 Win=65535 Len=0
3229,35.06550958,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1186470 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3230,35.06557569,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1189390 Win=65535 Len=0
3231,35.06577275,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1189390 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3232,35.06583929,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1192310 Win=65535 Len=0
3233,35.06608066,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1192310 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3234,35.06619375,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1195230 Win=65535 Len=0
3235,35.06633841,142.250.194.110,142.250.192.46,TLSv1.3,2974,Application Data
3236,35.0664061,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1198150 Win=65535 Len=0
3237,35.06782723,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1198150 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3238,35.06818308,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1199610 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3239,35.06819392,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1202530 Win=65535 Len=0
3240,35.0684211,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1202530 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3241,35.06844826,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1205450 Win=65535 Len=0
3242,35.06874443,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1205450 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3243,35.06875123,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1208370 Win=65535 Len=0
3244,35.07212505,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1208370 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3245,35.07214301,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1211290 Win=65535 Len=0
3246,35.0796179,142.250.194.110,142.250.192.46,TLSv1.3,2974,"Application Data, Application Data"
3247,35.0796284,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1214210 Win=65535 Len=0
3248,35.09312097,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1214210 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3249,35.09332968,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1215670 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3250,35.09334292,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1218590 Win=65535 Len=0
3251,35.34535315,142.250.194.110,142.250.192.46,TCP,8814,"443  >  54914 [PSH, ACK] Seq=1218590 Ack=3061 Win=64240 Len=8760 [TCP segment of a reassembled PDU]"
3252,35.34552001,142.250.194.110,142.250.192.46,TLSv1.3,5894,Application Data
3253,35.34560671,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1233190 Win=65535 Len=0
3254,35.3460159,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1233190 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3255,35.34602776,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1236110 Win=65535 Len=0
3256,35.34611069,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1236110 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3257,35.34625825,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1239030 Win=65535 Len=0
3258,35.34666321,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1239030 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3259,35.34692799,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1240490 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3260,35.34693735,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1241950 Win=65535 Len=0
3261,35.34711075,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1241950 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3262,35.34754114,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1243410 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3263,35.34755067,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1244870 Win=65535 Len=0
3264,35.34763495,23.48.226.75,142.250.192.46,OCSP,981,Response
3265,35.34764277,142.250.192.46,23.48.226.75,TCP,54,59604  >  80 [ACK] Seq=1246 Ack=2782 Win=63963 Len=0
3266,35.34886456,142.250.192.46,34.98.75.36,TLSv1.3,118,"Change Cipher Spec, Application Data"
3267,35.34914409,34.98.75.36,142.250.192.46,TCP,60,443  >  57286 [ACK] Seq=4542 Ack=582 Win=64240 Len=0
3268,35.34959017,142.250.192.46,34.98.75.36,TLSv1.3,224,Application Data
3269,35.34967702,142.250.192.46,34.98.75.36,TLSv1.3,310,Application Data
3270,35.34981763,34.98.75.36,142.250.192.46,TCP,60,443  >  57286 [ACK] Seq=4542 Ack=752 Win=64240 Len=0
3271,35.34981773,34.98.75.36,142.250.192.46,TCP,60,443  >  57286 [ACK] Seq=4542 Ack=1008 Win=64240 Len=0
3272,35.35805723,142.250.194.110,142.250.192.46,TLSv1.3,2974,"Application Data, Application Data"
3273,35.35816605,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1247790 Win=65535 Len=0
3274,35.35853758,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1247790 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3275,35.35854783,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1250710 Win=65535 Len=0
3276,35.35913967,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1250710 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3277,35.35914852,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1253630 Win=65535 Len=0
3278,35.35963813,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1253630 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3279,35.35964625,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1256550 Win=65535 Len=0
3280,35.36018879,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1256550 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3281,35.36048903,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1258010 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3282,35.36049729,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1260930 Win=65535 Len=0
3283,35.36103807,142.250.194.110,142.250.192.46,TLSv1.3,1514,Application Data
3284,35.36133391,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1262390 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3285,35.36134293,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1265310 Win=65535 Len=0
3286,35.36216914,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1265310 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3287,35.36217764,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1268230 Win=65535 Len=0
3288,35.36304383,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1268230 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3289,35.36317178,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1269690 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3290,35.36317966,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1271150 Win=65535 Len=0
3291,35.36349742,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1271150 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3292,35.36356992,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1274070 Win=65535 Len=0
3293,35.36377456,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1274070 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3294,35.36436218,142.250.194.110,142.250.192.46,TLSv1.3,2974,"Application Data, Application Data"
3295,35.36443392,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1278450 Win=65535 Len=0
3296,35.37543733,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1278450 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3297,35.37866943,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1279910 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3298,35.3786824,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1282830 Win=65535 Len=0
3299,35.64138787,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1282830 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3300,35.64143956,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1285750 Win=65535 Len=0
3301,35.64159508,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1285750 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3302,35.64174458,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1287210 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3303,35.64175235,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1288670 Win=65535 Len=0
3304,35.6418299,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1288670 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3305,35.64267959,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1290130 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3306,35.64268856,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1291590 Win=65535 Len=0
3307,35.64274836,34.98.75.36,142.250.192.46,TLSv1.3,640,"Application Data, Application Data"
3308,35.64275711,142.250.192.46,34.98.75.36,TCP,54,57286  >  443 [ACK] Seq=1008 Ack=5128 Win=62780 Len=0
3309,35.64284106,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1291590 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3310,35.64309361,142.250.194.110,142.250.192.46,TLSv1.3,1514,Application Data
3311,35.64310095,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1294510 Win=65535 Len=0
3312,35.64357185,142.250.192.46,34.98.75.36,TLSv1.3,85,Application Data
3313,35.64366624,34.98.75.36,142.250.192.46,TCP,60,443  >  57286 [ACK] Seq=5128 Ack=1039 Win=64240 Len=0
3314,35.64405998,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1294510 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3315,35.6441195,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1297430 Win=65535 Len=0
3316,35.6448479,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1297430 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3317,35.64512114,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1298890 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3318,35.64512995,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1300350 Win=65535 Len=0
3319,35.64577823,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1300350 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3320,35.64601686,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1301810 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3321,35.64602653,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1303270 Win=65535 Len=0
3322,35.64645029,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1303270 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3323,35.64652521,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1306190 Win=65535 Len=0
3324,35.64679077,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1306190 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3325,35.64700645,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1307650 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3326,35.64701472,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1309110 Win=65535 Len=0
3327,35.64728881,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1309110 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3328,35.64756274,142.250.194.110,142.250.192.46,TLSv1.3,1514,"Application Data, Application Data"
3329,35.64757008,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1312030 Win=65535 Len=0
3330,35.64787181,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1312030 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3331,35.65458218,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1313490 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3332,35.65459399,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1314950 Win=65535 Len=0
3333,35.65484228,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1314950 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3334,35.65512599,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1316410 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3335,35.65513335,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1317870 Win=65535 Len=0
3336,35.6554159,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1317870 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3337,35.65571328,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1319330 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3338,35.65572078,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1320790 Win=65535 Len=0
3339,35.65626461,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1320790 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3340,35.65633153,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1323710 Win=65535 Len=0
3341,35.65703706,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1323710 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3342,35.65710336,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1326630 Win=65535 Len=0
3343,35.67628098,142.250.194.110,142.250.192.46,TLSv1.3,1514,Application Data
3344,35.6763449,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1328090 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3345,35.67642276,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1329550 Win=65535 Len=0
3346,35.6768285,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1329550 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3347,35.67703407,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1331010 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3348,35.67704549,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1332470 Win=65535 Len=0
3349,35.69008058,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1332470 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3350,35.69015988,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1333930 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3351,35.69023819,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1335390 Win=65535 Len=0
3352,35.94319875,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1335390 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3353,35.94339465,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1338310 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3354,35.94350212,34.98.75.36,142.250.192.46,TLSv1.3,85,Application Data
3355,35.94359134,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1341230 Win=65535 Len=0
3356,35.94373716,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1341230 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3357,35.94390561,142.250.194.110,142.250.192.46,TLSv1.3,1514,"Application Data, Application Data"
3358,35.94391368,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1344150 Win=65535 Len=0
3359,35.94390571,34.98.75.36,142.250.192.46,TLSv1.3,372,"Application Data, Application Data, Application Data, Application Data"
3360,35.9444883,142.250.192.46,34.98.75.36,TCP,54,57286  >  443 [ACK] Seq=1039 Ack=5477 Win=62780 Len=0
3361,35.94458844,142.250.192.46,34.98.75.36,TLSv1.3,93,Application Data
3362,35.94479341,34.98.75.36,142.250.192.46,TCP,60,443  >  57286 [ACK] Seq=5477 Ack=1078 Win=64240 Len=0
3363,35.95593391,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1344150 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3364,35.95640762,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1347070 Win=65535 Len=0
3365,35.97967856,142.250.192.46,34.160.144.191,TCP,74,45516  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4125110094 TSecr=0 WS=128
3366,36.23277206,142.250.192.46,34.160.144.191,TCP,74,45524  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4125110347 TSecr=0 WS=128
3367,36.23999638,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1347070 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3368,36.23999669,142.250.194.110,142.250.192.46,TCP,4434,"443  >  54914 [PSH, ACK] Seq=1348530 Ack=3061 Win=64240 Len=4380 [TCP segment of a reassembled PDU]"
3369,36.24029573,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1352910 Win=65535 Len=0
3370,36.24083084,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1352910 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3371,36.24092039,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1355830 Win=65535 Len=0
3372,36.24107752,34.160.144.191,142.250.192.46,TCP,60,"443  >  45516 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
3373,36.24110642,142.250.192.46,34.160.144.191,TCP,54,45516  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
3374,36.24107764,142.250.194.110,142.250.192.46,TCP,2974,"443  >  54914 [PSH, ACK] Seq=1355830 Ack=3061 Win=64240 Len=2920 [TCP segment of a reassembled PDU]"
3375,36.2412509,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1358750 Win=65535 Len=0
3376,36.24178927,142.250.194.110,142.250.192.46,TLSv1.3,1514,Application Data
3377,36.24193663,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1360210 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3378,36.24235968,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1361670 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3379,36.2423598,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1363130 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3380,36.24250866,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1364590 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3381,36.24263863,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1366050 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3382,36.2427747,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1367510 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3383,36.24292333,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1368970 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
3384,36.24422038,142.250.192.46,34.160.144.191,TLSv1.3,571,Client Hello
3385,36.2443934,34.160.144.191,142.250.192.46,TCP,60,443  >  45516 [ACK] Seq=1 Ack=518 Win=64240 Len=0
3386,36.24448111,142.250.192.46,142.250.194.110,TCP,54,54914  >  443 [ACK] Seq=3061 Ack=1370430 Win=65535 Len=0
3387,36.25776184,142.250.194.110,142.250.192.46,TCP,1514,"443  >  54914 [PSH, ACK] Seq=1370430 Ack=3061 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
